episode_id,split,king_direct_appearance,king_speaker,king_mention,king_mention_count,king_persona_mention,king_persona_mention_count,king_relevance_score,is_king_related,is_king_strong,king_relation_type,utterance_count
train_ep_006219,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006220,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006221,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006222,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006223,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006224,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006225,train,True,True,True,1,True,3,12,True,True,direct_appearance,14
train_ep_006226,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_006227,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006228,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006229,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006230,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006231,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006232,train,True,True,True,2,True,3,13,True,True,direct_appearance,14
train_ep_006233,train,False,False,False,0,False,0,0,False,False,none,2
train_ep_006234,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006235,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006236,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006237,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006238,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006239,train,True,True,False,0,True,3,11,True,True,direct_appearance,14
train_ep_006240,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006241,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006242,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006243,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006244,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006245,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006246,train,False,False,False,0,False,0,0,False,False,none,9
train_ep_006247,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006248,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006249,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006250,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006251,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006252,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006253,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006254,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006255,train,True,True,False,0,False,0,8,True,True,direct_appearance,14
train_ep_006256,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006257,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006258,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006259,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006260,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006261,train,True,True,True,4,False,0,12,True,True,direct_appearance,14
train_ep_006262,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006263,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_006264,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006265,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006266,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006267,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006268,train,False,False,True,2,False,0,2,True,True,speech_mention,13
train_ep_006269,train,True,True,True,1,False,0,9,True,True,direct_appearance,14
train_ep_006270,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006271,train,True,True,True,1,False,0,9,True,True,direct_appearance,14
train_ep_006272,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006273,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_006274,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006275,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006276,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006277,train,False,False,True,1,True,2,3,True,True,speech_mention,11
train_ep_006278,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006279,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006280,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_006281,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006282,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006283,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006284,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_006285,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006286,train,False,False,False,0,False,0,0,False,False,none,11
train_ep_006287,train,False,False,False,0,False,0,0,False,False,none,4
train_ep_006288,train,False,False,True,1,True,1,2,True,True,speech_mention,10
train_ep_006289,train,False,False,True,5,True,1,6,True,True,speech_mention,14
train_ep_006290,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006291,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006292,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006293,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_006294,train,False,False,True,3,True,2,5,True,True,speech_mention,14
train_ep_006295,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006296,train,True,True,True,1,False,0,9,True,True,direct_appearance,14
train_ep_006297,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006298,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006299,train,True,True,False,0,True,4,11,True,True,direct_appearance,14
train_ep_006300,train,False,False,True,5,True,2,7,True,True,speech_mention,14
train_ep_006301,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006302,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006303,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006304,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006305,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006306,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006307,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006308,train,True,True,True,3,True,3,14,True,True,direct_appearance,14
train_ep_006309,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006310,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006311,train,False,False,True,4,True,2,6,True,True,speech_mention,14
train_ep_006312,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006313,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006314,train,True,True,True,4,True,1,13,True,True,direct_appearance,14
train_ep_006315,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006316,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006317,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006318,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006319,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006320,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006321,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006322,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006323,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006324,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006325,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006326,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006327,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006328,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_006329,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006330,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006331,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006332,train,False,False,False,0,True,1,1,True,True,persona_mention,9
train_ep_006333,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006334,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006335,train,False,False,False,0,False,0,0,False,False,none,11
train_ep_006336,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006337,train,False,False,True,1,True,1,2,True,True,speech_mention,13
train_ep_006338,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006339,train,False,False,True,4,False,0,4,True,True,speech_mention,14
train_ep_006340,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006341,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006342,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006343,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006344,train,False,False,False,0,True,1,1,True,True,persona_mention,13
train_ep_006345,train,False,False,True,5,False,0,5,True,True,speech_mention,14
train_ep_006346,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006347,train,True,True,True,4,False,0,12,True,True,direct_appearance,14
train_ep_006348,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006349,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006350,train,False,False,True,6,False,0,5,True,True,speech_mention,14
train_ep_006351,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006352,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006353,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006354,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006355,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006356,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006357,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006358,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006359,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006360,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_006361,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006362,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006363,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006364,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006365,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006366,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006367,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006368,train,False,False,True,3,False,0,3,True,True,speech_mention,14
train_ep_006369,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006370,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_006371,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_006372,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006373,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_006374,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006375,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006376,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_006377,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006378,train,False,False,True,1,True,2,3,True,True,speech_mention,14
train_ep_006379,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006380,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006381,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006382,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006383,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006384,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006385,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006386,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_006387,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006388,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006389,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006390,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006391,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006392,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006393,train,True,True,False,0,True,3,11,True,True,direct_appearance,14
train_ep_006394,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006395,train,False,False,False,0,False,0,0,False,False,none,12
train_ep_006396,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006397,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006398,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006399,train,False,False,False,0,True,1,1,True,True,persona_mention,4
train_ep_006400,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006401,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006402,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006403,train,False,False,True,4,True,2,6,True,True,speech_mention,14
train_ep_006404,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006405,train,False,False,True,1,True,1,2,True,True,speech_mention,9
train_ep_006406,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006407,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006408,train,False,False,False,0,False,0,0,False,False,none,6
train_ep_006409,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006410,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006411,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006412,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006413,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006414,train,False,False,True,3,True,2,5,True,True,speech_mention,14
train_ep_006415,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006416,train,False,False,True,3,True,2,5,True,True,speech_mention,13
train_ep_006417,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006418,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006419,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006420,train,False,False,False,0,False,0,0,False,False,none,13
train_ep_006421,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006422,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006423,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006424,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006425,train,False,False,False,0,False,0,0,False,False,none,7
train_ep_006426,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006427,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006428,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006429,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006430,train,False,False,True,4,True,1,5,True,True,speech_mention,14
train_ep_006431,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006432,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006433,train,False,False,False,0,False,0,0,False,False,none,11
train_ep_006434,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006435,train,False,False,False,0,True,1,1,True,True,persona_mention,8
train_ep_006436,train,False,False,True,5,True,1,6,True,True,speech_mention,14
train_ep_006437,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006438,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006439,train,True,True,True,2,False,0,10,True,True,direct_appearance,14
train_ep_006440,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006441,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006442,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006443,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006444,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006445,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006446,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006447,train,True,True,True,2,True,3,13,True,True,direct_appearance,14
train_ep_006448,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006449,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006450,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006451,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006452,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006453,train,True,True,False,0,True,3,11,True,True,direct_appearance,14
train_ep_006454,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006455,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_006456,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006457,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006458,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006459,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006460,train,True,True,False,0,True,3,11,True,True,direct_appearance,14
train_ep_006461,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006462,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006463,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006464,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006465,train,True,True,True,2,True,3,13,True,True,direct_appearance,14
train_ep_006466,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006467,train,False,False,True,2,True,2,4,True,True,speech_mention,9
train_ep_006468,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006469,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006470,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006471,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006472,train,False,False,True,5,False,0,5,True,True,speech_mention,14
train_ep_006473,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006474,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006475,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006476,train,False,False,True,3,False,0,3,True,True,speech_mention,14
train_ep_006477,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006478,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006479,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006480,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006481,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006482,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006483,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006484,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006485,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006486,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_006487,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006488,train,False,False,False,0,False,0,0,False,False,none,10
train_ep_006489,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006490,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006491,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006492,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006493,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006494,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006495,train,False,False,True,9,True,1,6,True,True,speech_mention,14
train_ep_006496,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006497,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006498,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006499,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006500,train,False,False,True,4,True,1,5,True,True,speech_mention,14
train_ep_006501,train,False,False,True,5,False,0,5,True,True,speech_mention,14
train_ep_006502,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006503,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006504,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006505,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006506,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006507,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006508,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006509,train,True,True,False,0,True,1,9,True,True,direct_appearance,13
train_ep_006510,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006511,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006512,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006513,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006514,train,False,False,False,0,False,0,0,False,False,none,8
train_ep_006515,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006516,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006517,train,False,False,True,3,True,2,5,True,True,speech_mention,14
train_ep_006518,train,True,True,True,2,True,1,11,True,True,direct_appearance,14
train_ep_006519,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_006520,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006521,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006522,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006523,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006524,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006525,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006526,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006527,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006528,train,False,False,False,0,False,0,0,False,False,none,3
train_ep_006529,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006530,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_006531,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006532,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006533,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006534,train,True,True,True,2,True,1,11,True,True,direct_appearance,14
train_ep_006535,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006536,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006537,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006538,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006539,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006540,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006541,train,False,False,False,0,True,1,1,True,True,persona_mention,4
train_ep_006542,train,False,False,False,0,True,1,1,True,True,persona_mention,4
train_ep_006543,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006544,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006545,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006546,train,False,False,True,5,True,1,6,True,True,speech_mention,14
train_ep_006547,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006548,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006549,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006550,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006551,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006552,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006553,train,False,False,False,0,False,0,0,False,False,none,5
train_ep_006554,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006555,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006556,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006557,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006558,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006559,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006560,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006561,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006562,train,False,False,True,4,True,3,7,True,True,speech_mention,14
train_ep_006563,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006564,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006565,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006566,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006567,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006568,train,False,False,True,3,True,1,4,True,True,speech_mention,14
train_ep_006569,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006570,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006571,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006572,train,False,False,True,2,False,0,2,True,True,speech_mention,14
train_ep_006573,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006574,train,False,False,True,2,True,1,3,True,True,speech_mention,14
train_ep_006575,train,True,True,False,0,True,1,9,True,True,direct_appearance,14
train_ep_006576,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006577,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006578,train,False,False,False,0,False,0,0,False,False,none,11
train_ep_006579,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006580,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006581,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006582,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006583,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006584,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006585,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006586,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006587,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006588,train,True,True,True,1,True,1,10,True,True,direct_appearance,14
train_ep_006589,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006590,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006591,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006592,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006593,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006594,train,False,False,True,4,False,0,4,True,True,speech_mention,14
train_ep_006595,train,False,False,True,3,False,0,3,True,True,speech_mention,14
train_ep_006596,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006597,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006598,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006599,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006600,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006601,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006602,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006603,train,True,True,False,0,True,1,9,True,True,direct_appearance,3
train_ep_006604,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006605,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006606,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006607,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006608,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006609,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006610,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006611,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006612,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006613,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006614,train,True,True,True,5,True,1,14,True,True,direct_appearance,14
train_ep_006615,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006616,train,False,False,True,1,False,0,1,True,False,speech_mention,11
train_ep_006617,train,False,False,False,0,True,2,2,True,True,persona_mention,14
train_ep_006618,train,False,False,True,2,True,2,4,True,True,speech_mention,14
train_ep_006619,train,False,False,True,1,False,0,1,True,False,speech_mention,14
train_ep_006620,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006621,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006622,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006623,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006624,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006625,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006626,train,False,False,True,1,True,1,2,True,True,speech_mention,14
train_ep_006627,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006628,train,False,False,False,0,True,1,1,True,True,persona_mention,14
train_ep_006629,train,False,False,False,0,False,0,0,False,False,none,14
train_ep_006630,train,False,False,False,0,False,0,0,False,False,none,12
