utterance_id,character_id,mentioned_name,mention_count,episode_id,turn_index,is_target_agent_mention
utt__train_ep_005464__002,char__people,people,1,train_ep_005464,2,False
utt__train_ep_005464__005,char__fight,fight,1,train_ep_005464,5,False
utt__train_ep_005464__008,char__guard,guard,1,train_ep_005464,8,False
utt__train_ep_005464__008,char__beast,beast,1,train_ep_005464,8,False
utt__train_ep_005464__009,char__thing,thing,1,train_ep_005464,9,False
utt__train_ep_005464__010,char__guard,guard,1,train_ep_005464,10,False
utt__train_ep_005464__012,char__dragon,dragon,1,train_ep_005464,12,False
utt__train_ep_005473__001,char__apothecary,apothecary,1,train_ep_005473,1,False
utt__train_ep_005473__001,char__husband,husband,1,train_ep_005473,1,False
utt__train_ep_005473__002,char__fool,fool,1,train_ep_005473,2,False
utt__train_ep_005473__002,char__apothecary,apothecary,1,train_ep_005473,2,False
utt__train_ep_005473__006,char__dog,dog,1,train_ep_005473,6,False
utt__train_ep_005473__006,char__apothecary,apothecary,1,train_ep_005473,6,False
utt__train_ep_005473__007,char__dogs,dogs,1,train_ep_005473,7,False
utt__train_ep_005473__007,char__apothecary,apothecary,1,train_ep_005473,7,False
utt__train_ep_005473__009,char__pet,pet,1,train_ep_005473,9,False
utt__train_ep_005473__009,char__dog,dog,1,train_ep_005473,9,False
utt__train_ep_005473__010,char__pet,pet,1,train_ep_005473,10,False
utt__train_ep_005477__006,char__battle,battle,1,train_ep_005477,6,False
utt__train_ep_005477__007,char__advisor,advisor,1,train_ep_005477,7,False
utt__train_ep_005477__008,char__survivors,survivors,1,train_ep_005477,8,False
utt__train_ep_005477__009,char__guards,guards,1,train_ep_005477,9,False
utt__train_ep_005477__012,char__queen,queen,1,train_ep_005477,12,False
utt__train_ep_005513__000,char__king,king,1,train_ep_005513,0,True
utt__train_ep_005513__001,char__servant,servant,1,train_ep_005513,1,False
utt__train_ep_005513__002,char__lord,lord,1,train_ep_005513,2,False
utt__train_ep_005513__007,char__bear,bear,1,train_ep_005513,7,False
utt__train_ep_005513__007,char__beast,beast,1,train_ep_005513,7,False
utt__train_ep_005513__009,char__bear,bear,1,train_ep_005513,9,False
utt__train_ep_005513__009,char__children,children,1,train_ep_005513,9,False
utt__train_ep_005513__010,char__family,family,1,train_ep_005513,10,False
utt__train_ep_005513__011,char__servant,servant,1,train_ep_005513,11,False
utt__train_ep_005513__013,char__queen,queen,1,train_ep_005513,13,False
utt__train_ep_005517__000,char__merchant,merchant,1,train_ep_005517,0,False
utt__train_ep_005517__001,char__merchant,merchant,1,train_ep_005517,1,False
utt__train_ep_005517__002,char__fool,fool,1,train_ep_005517,2,False
utt__train_ep_005517__005,char__wizard,wizard,1,train_ep_005517,5,False
utt__train_ep_005517__006,char__wizard,wizard,1,train_ep_005517,6,False
utt__train_ep_005517__009,char__soul,soul,1,train_ep_005517,9,False
utt__train_ep_005517__010,char__merchant,merchant,1,train_ep_005517,10,False
utt__train_ep_005517__011,char__merchant,merchant,1,train_ep_005517,11,False
utt__train_ep_005517__013,char__wife,wife,1,train_ep_005517,13,False
utt__train_ep_005536__000,char__orc,orc,1,train_ep_005536,0,False
utt__train_ep_005536__001,char__lord,lord,1,train_ep_005536,1,False
utt__train_ep_005536__003,char__lord,lord,1,train_ep_005536,3,False
utt__train_ep_005536__004,char__friend,friend,1,train_ep_005536,4,False
utt__train_ep_005536__005,char__lord,lord,1,train_ep_005536,5,False
utt__train_ep_005536__007,char__lord,lord,1,train_ep_005536,7,False
utt__train_ep_005536__008,char__others,others,1,train_ep_005536,8,False
utt__train_ep_005536__008,char__village,village,1,train_ep_005536,8,False
utt__train_ep_005536__009,char__orc,orc,1,train_ep_005536,9,False
utt__train_ep_005536__009,char__lord,lord,1,train_ep_005536,9,False
utt__train_ep_005536__010,char__friend,friend,1,train_ep_005536,10,False
utt__train_ep_005536__010,char__nobles,nobles,1,train_ep_005536,10,False
utt__train_ep_005536__011,char__lord,lord,1,train_ep_005536,11,False
utt__train_ep_005536__012,char__friend,friend,1,train_ep_005536,12,False
utt__train_ep_005536__012,char__people,people,1,train_ep_005536,12,False
utt__train_ep_005536__013,char__lord,lord,1,train_ep_005536,13,False
utt__train_ep_005536__013,char__kings,kings,1,train_ep_005536,13,False
utt__train_ep_005536__013,char__orc,orc,1,train_ep_005536,13,False
utt__train_ep_005557__000,char__king,king,1,train_ep_005557,0,True
utt__train_ep_005557__000,char__guard,guard,1,train_ep_005557,0,False
utt__train_ep_005557__000,char__royal,royal,1,train_ep_005557,0,False
utt__train_ep_005557__003,char__wife,wife,1,train_ep_005557,3,False
utt__train_ep_005557__003,char__queen,queen,1,train_ep_005557,3,False
utt__train_ep_005557__004,char__guard,guard,1,train_ep_005557,4,False
utt__train_ep_005557__007,char__guard,guard,1,train_ep_005557,7,False
utt__train_ep_005557__009,char__queen,queen,1,train_ep_005557,9,False
utt__train_ep_005557__011,char__guard,guard,1,train_ep_005557,11,False
utt__train_ep_005560__001,char__lord,lord,1,train_ep_005560,1,False
utt__train_ep_005560__003,char__subject,subject,1,train_ep_005560,3,False
utt__train_ep_005560__004,char__king,king,1,train_ep_005560,4,True
utt__train_ep_005560__005,char__people,people,1,train_ep_005560,5,False
utt__train_ep_005560__006,char__king,king,1,train_ep_005560,6,True
utt__train_ep_005560__006,char__god,god,1,train_ep_005560,6,False
utt__train_ep_005560__007,char__king,king,2,train_ep_005560,7,True
utt__train_ep_005560__007,char__lord,lord,1,train_ep_005560,7,False
utt__train_ep_005560__008,char__subject,subject,1,train_ep_005560,8,False
utt__train_ep_005560__009,char__king,king,1,train_ep_005560,9,True
utt__train_ep_005560__010,char__king,king,1,train_ep_005560,10,True
utt__train_ep_005560__010,char__guards,guards,1,train_ep_005560,10,False
utt__train_ep_005560__011,char__woman,woman,1,train_ep_005560,11,False
utt__train_ep_005560__012,char__woman,woman,1,train_ep_005560,12,False
utt__train_ep_005560__012,char__man,man,1,train_ep_005560,12,False
utt__train_ep_005560__013,char__king,king,1,train_ep_005560,13,True
utt__train_ep_005562__004,char__brother,brother,1,train_ep_005562,4,False
utt__train_ep_005562__005,char__thing,thing,1,train_ep_005562,5,False
utt__train_ep_005562__008,char__fight,fight,1,train_ep_005562,8,False
utt__train_ep_005562__012,char__family,family,1,train_ep_005562,12,False
utt__train_ep_005562__013,char__king,king,1,train_ep_005562,13,True
utt__train_ep_005567__002,char__king,king,1,train_ep_005567,2,True
utt__train_ep_005567__003,char__thing,thing,1,train_ep_005567,3,False
utt__train_ep_005567__010,char__fight,fight,1,train_ep_005567,10,False
utt__train_ep_005567__010,char__army,army,1,train_ep_005567,10,False
utt__train_ep_005567__013,char__battle,battle,1,train_ep_005567,13,False
utt__train_ep_005583__000,char__knight,knight,1,train_ep_005583,0,False
utt__train_ep_005583__000,char__noble,noble,1,train_ep_005583,0,False
utt__train_ep_005583__000,char__family,family,1,train_ep_005583,0,False
utt__train_ep_005583__000,char__king,king,1,train_ep_005583,0,True
utt__train_ep_005583__000,char__father,father,1,train_ep_005583,0,False
utt__train_ep_005583__000,char__fight,fight,1,train_ep_005583,0,False
utt__train_ep_005583__001,char__knight,knight,1,train_ep_005583,1,False
utt__train_ep_005583__001,char__blacksmith,blacksmith,1,train_ep_005583,1,False
utt__train_ep_005583__009,char__knight,knight,1,train_ep_005583,9,False
utt__train_ep_005583__010,char__blacksmith,blacksmith,1,train_ep_005583,10,False
utt__train_ep_005583__011,char__battle,battle,1,train_ep_005583,11,False
utt__train_ep_005583__011,char__knight,knight,1,train_ep_005583,11,False
utt__train_ep_005594__001,char__chef,chef,1,train_ep_005594,1,False
utt__train_ep_005594__007,char__staff,staff,3,train_ep_005594,7,False
utt__train_ep_005594__011,char__staff,staff,1,train_ep_005594,11,False
utt__train_ep_005596__002,char__family,family,1,train_ep_005596,2,False
utt__train_ep_005596__002,char__king,king,1,train_ep_005596,2,True
utt__train_ep_005596__006,char__artists,artists,1,train_ep_005596,6,False
utt__train_ep_005596__008,char__farmer,farmer,1,train_ep_005596,8,False
utt__train_ep_005596__008,char__servant,servant,1,train_ep_005596,8,False
utt__train_ep_005596__008,char__king,king,1,train_ep_005596,8,True
utt__train_ep_005596__010,char__old_man,old man,1,train_ep_005596,10,False
utt__train_ep_005596__010,char__man,man,1,train_ep_005596,10,False
utt__train_ep_005596__010,char__crow,crow,1,train_ep_005596,10,False
utt__train_ep_005596__010,char__flies,flies,1,train_ep_005596,10,False
utt__train_ep_005596__013,char__guards,guards,1,train_ep_005596,13,False
utt__train_ep_005601__000,char__queen,queen,1,train_ep_005601,0,False
utt__train_ep_005601__004,char__queen,queen,1,train_ep_005601,4,False
utt__train_ep_005601__005,char__king,king,1,train_ep_005601,5,True
utt__train_ep_005601__005,char__chambermaid,chambermaid,1,train_ep_005601,5,False
utt__train_ep_005601__006,char__queen,queen,1,train_ep_005601,6,False
utt__train_ep_005601__006,char__chambermaid,chambermaid,1,train_ep_005601,6,False
utt__train_ep_005601__007,char__king,king,1,train_ep_005601,7,True
utt__train_ep_005601__009,char__animal,animal,1,train_ep_005601,9,False
utt__train_ep_005601__010,char__animal,animal,1,train_ep_005601,10,False
utt__train_ep_005601__011,char__animal,animal,1,train_ep_005601,11,False
utt__train_ep_005601__012,char__queen,queen,1,train_ep_005601,12,False
utt__train_ep_005601__013,char__king,king,1,train_ep_005601,13,True
utt__train_ep_005601__013,char__chambermaid,chambermaid,1,train_ep_005601,13,False
utt__train_ep_005624__000,char__king,king,1,train_ep_005624,0,True
utt__train_ep_005624__010,char__thing,thing,1,train_ep_005624,10,False
utt__train_ep_005624__013,char__guards,guards,1,train_ep_005624,13,False
utt__train_ep_005624__013,char__guest,guest,1,train_ep_005624,13,False
utt__train_ep_005749__000,char__family,family,1,train_ep_005749,0,False
utt__train_ep_005749__006,char__father,father,1,train_ep_005749,6,False
utt__train_ep_005749__008,char__woman,woman,1,train_ep_005749,8,False
utt__train_ep_005749__010,char__father,father,1,train_ep_005749,10,False
utt__train_ep_005749__013,char__prince,prince,1,train_ep_005749,13,False
utt__train_ep_005803__000,char__king,king,1,train_ep_005803,0,True
utt__train_ep_005803__001,char__queen,queen,1,train_ep_005803,1,False
utt__train_ep_005803__005,char__guards,guards,1,train_ep_005803,5,False
utt__train_ep_005803__005,char__thing,thing,1,train_ep_005803,5,False
utt__train_ep_005803__006,char__guards,guards,2,train_ep_005803,6,False
utt__train_ep_005803__008,char__guards,guards,1,train_ep_005803,8,False
utt__train_ep_005803__008,char__king,king,1,train_ep_005803,8,True
utt__train_ep_005803__010,char__horse,horse,1,train_ep_005803,10,False
utt__train_ep_005803__012,char__horse,horse,1,train_ep_005803,12,False
utt__train_ep_005805__003,char__queen,queen,1,train_ep_005805,3,False
utt__train_ep_005805__004,char__wife,wife,1,train_ep_005805,4,False
utt__train_ep_005805__004,char__man,man,1,train_ep_005805,4,False
utt__train_ep_005805__005,char__drunk,drunk,1,train_ep_005805,5,False
utt__train_ep_005805__005,char__man,man,1,train_ep_005805,5,False
utt__train_ep_005805__005,char__wife,wife,1,train_ep_005805,5,False
utt__train_ep_005805__006,char__king,king,1,train_ep_005805,6,True
utt__train_ep_005805__006,char__wife,wife,1,train_ep_005805,6,False
utt__train_ep_005805__006,char__queen,queen,1,train_ep_005805,6,False
utt__train_ep_005805__011,char__child,child,1,train_ep_005805,11,False
utt__train_ep_005805__012,char__woman,woman,1,train_ep_005805,12,False
utt__train_ep_005805__012,char__queen,queen,1,train_ep_005805,12,False
utt__train_ep_005805__013,char__adulterer,adulterer,1,train_ep_005805,13,False
utt__train_ep_005809__000,char__king,king,1,train_ep_005809,0,True
utt__train_ep_005809__002,char__king,king,1,train_ep_005809,2,True
utt__train_ep_006019__000,char__maid,maid,1,train_ep_006019,0,False
utt__train_ep_006019__004,char__man,man,1,train_ep_006019,4,False
utt__train_ep_006019__010,char__king,king,1,train_ep_006019,10,True
utt__train_ep_006019__012,char__high_priest,high priest,1,train_ep_006019,12,False
utt__train_ep_006019__012,char__priest,priest,1,train_ep_006019,12,False
utt__train_ep_006019__012,char__thing,thing,1,train_ep_006019,12,False
utt__train_ep_006021__000,char__maid,maid,2,train_ep_006021,0,False
utt__train_ep_006021__002,char__lord,lord,1,train_ep_006021,2,False
utt__train_ep_006021__004,char__chamber_maid,chamber maid,1,train_ep_006021,4,False
utt__train_ep_006021__004,char__maid,maid,1,train_ep_006021,4,False
utt__train_ep_006021__006,char__chambermaid,chambermaid,1,train_ep_006021,6,False
utt__train_ep_006021__008,char__chamber_maid,chamber maid,2,train_ep_006021,8,False
utt__train_ep_006021__008,char__maid,maid,2,train_ep_006021,8,False
utt__train_ep_006021__009,char__maid,maid,1,train_ep_006021,9,False
utt__train_ep_006021__011,char__bird,bird,1,train_ep_006021,11,False
utt__train_ep_006021__012,char__god,god,1,train_ep_006021,12,False
utt__train_ep_006021__013,char__maid,maid,1,train_ep_006021,13,False
utt__train_ep_006023__001,char__queen,queen,1,train_ep_006023,1,False
utt__train_ep_006023__005,char__king,king,1,train_ep_006023,5,True
utt__train_ep_006023__009,char__queen,queen,1,train_ep_006023,9,False
utt__train_ep_006023__010,char__prisoner,prisoner,1,train_ep_006023,10,False
utt__train_ep_006023__011,char__people,people,1,train_ep_006023,11,False
utt__train_ep_006023__011,char__person,person,1,train_ep_006023,11,False
utt__train_ep_006029__000,char__townsperson,townsperson,1,train_ep_006029,0,False
utt__train_ep_006029__000,char__fight,fight,1,train_ep_006029,0,False
utt__train_ep_006029__004,char__battle,battle,1,train_ep_006029,4,False
utt__train_ep_006029__006,char__king,king,1,train_ep_006029,6,True
utt__train_ep_006029__006,char__potion,potion,1,train_ep_006029,6,False
utt__train_ep_006029__007,char__no_one,no one,1,train_ep_006029,7,False
utt__train_ep_006029__008,char__king,king,1,train_ep_006029,8,True
utt__train_ep_006029__008,char__potion,potion,1,train_ep_006029,8,False
utt__train_ep_006029__008,char__fight,fight,1,train_ep_006029,8,False
utt__train_ep_006029__012,char__fool,fool,1,train_ep_006029,12,False
utt__train_ep_006055__000,char__subjects,subjects,1,train_ep_006055,0,False
utt__train_ep_006055__004,char__subjects,subjects,1,train_ep_006055,4,False
utt__train_ep_006055__006,char__kings,kings,1,train_ep_006055,6,False
utt__train_ep_006055__006,char__subjects,subjects,1,train_ep_006055,6,False
utt__train_ep_006055__009,char__king,king,1,train_ep_006055,9,True
utt__train_ep_006055__010,char__guard,guard,1,train_ep_006055,10,False
utt__train_ep_006055__010,char__subjects,subjects,1,train_ep_006055,10,False
utt__train_ep_006055__011,char__king,king,1,train_ep_006055,11,True
utt__train_ep_006066__000,char__servant,servant,1,train_ep_006066,0,False
utt__train_ep_006066__000,char__queen,queen,1,train_ep_006066,0,False
utt__train_ep_006066__002,char__apothecary,apothecary,1,train_ep_006066,2,False
utt__train_ep_006066__003,char__king,king,1,train_ep_006066,3,True
utt__train_ep_006066__004,char__fish,fish,1,train_ep_006066,4,False
utt__train_ep_006066__006,char__baby,baby,1,train_ep_006066,6,False
utt__train_ep_006066__007,char__baby,baby,1,train_ep_006066,7,False
utt__train_ep_006066__008,char__thing,thing,1,train_ep_006066,8,False
utt__train_ep_006066__011,char__king,king,1,train_ep_006066,11,True
utt__train_ep_006066__011,char__magician,magician,1,train_ep_006066,11,False
utt__train_ep_006066__012,char__servant,servant,1,train_ep_006066,12,False
utt__train_ep_006066__013,char__servant,servant,1,train_ep_006066,13,False
utt__train_ep_006066__013,char__royal_family,royal family,1,train_ep_006066,13,False
utt__train_ep_006066__013,char__royal,royal,1,train_ep_006066,13,False
utt__train_ep_006066__013,char__family,family,1,train_ep_006066,13,False
utt__train_ep_006068__000,char__god,god,1,train_ep_006068,0,False
utt__train_ep_006068__001,char__people,people,1,train_ep_006068,1,False
utt__train_ep_006087__001,char__king,king,1,train_ep_006087,1,True
utt__train_ep_006087__001,char__royal,royal,1,train_ep_006087,1,False
utt__train_ep_006087__002,char__royal,royal,1,train_ep_006087,2,False
utt__train_ep_006087__005,char__guards,guards,1,train_ep_006087,5,False
utt__train_ep_006087__006,char__king,king,1,train_ep_006087,6,True
utt__train_ep_006087__007,char__king,king,1,train_ep_006087,7,True
utt__train_ep_006087__008,char__king,king,1,train_ep_006087,8,True
utt__train_ep_006087__008,char__diplomat,diplomat,1,train_ep_006087,8,False
utt__train_ep_006087__009,char__king,king,1,train_ep_006087,9,True
utt__train_ep_006087__010,char__guards,guards,1,train_ep_006087,10,False
utt__train_ep_006087__010,char__man,man,1,train_ep_006087,10,False
utt__train_ep_006087__011,char__king,king,1,train_ep_006087,11,True
utt__train_ep_006087__013,char__king,king,1,train_ep_006087,13,True
utt__train_ep_006108__001,char__warden,warden,1,train_ep_006108,1,False
utt__train_ep_006108__001,char__lord,lord,1,train_ep_006108,1,False
utt__train_ep_006108__004,char__people,people,1,train_ep_006108,4,False
utt__train_ep_006108__005,char__lord,lord,1,train_ep_006108,5,False
utt__train_ep_006108__006,char__people,people,1,train_ep_006108,6,False
utt__train_ep_006108__008,char__peasant,peasant,1,train_ep_006108,8,False
utt__train_ep_006108__010,char__people,people,1,train_ep_006108,10,False
utt__train_ep_006108__011,char__people,people,1,train_ep_006108,11,False
utt__train_ep_006108__013,char__lord,lord,1,train_ep_006108,13,False
utt__train_ep_006131__000,char__blacksmith,blacksmith,1,train_ep_006131,0,False
utt__train_ep_006131__001,char__army,army,1,train_ep_006131,1,False
utt__train_ep_006131__002,char__battle,battle,1,train_ep_006131,2,False
utt__train_ep_006131__003,char__king,king,1,train_ep_006131,3,True
utt__train_ep_006131__004,char__blacksmith,blacksmith,1,train_ep_006131,4,False
utt__train_ep_006131__004,char__watchman,watchman,1,train_ep_006131,4,False
utt__train_ep_006131__007,char__king,king,1,train_ep_006131,7,True
utt__train_ep_006131__008,char__man,man,1,train_ep_006131,8,False
utt__train_ep_006131__009,char__king,king,1,train_ep_006131,9,True
utt__train_ep_006131__010,char__man,man,1,train_ep_006131,10,False
utt__train_ep_006131__010,char__people,people,1,train_ep_006131,10,False
utt__train_ep_006131__012,char__friend,friend,1,train_ep_006131,12,False
utt__train_ep_006131__013,char__king,king,1,train_ep_006131,13,True
utt__train_ep_006131__013,char__guards,guards,1,train_ep_006131,13,False
utt__train_ep_006131__013,char__queen,queen,1,train_ep_006131,13,False
utt__train_ep_006141__000,char__maid,maid,1,train_ep_006141,0,False
utt__train_ep_006141__009,char__mouse,mouse,1,train_ep_006141,9,False
utt__train_ep_006141__011,char__lizard,lizard,1,train_ep_006141,11,False
utt__train_ep_006141__011,char__table,table,1,train_ep_006141,11,False
utt__train_ep_006141__012,char__maid,maid,1,train_ep_006141,12,False
utt__train_ep_006141__012,char__mice,mice,1,train_ep_006141,12,False
utt__train_ep_006141__013,char__chicken,chicken,1,train_ep_006141,13,False
utt__train_ep_006142__002,char__guards,guards,1,train_ep_006142,2,False
utt__train_ep_006142__004,char__king,king,1,train_ep_006142,4,True
utt__train_ep_006147__000,char__queen,queen,1,train_ep_006147,0,False
utt__train_ep_006147__001,char__king,king,1,train_ep_006147,1,True
utt__train_ep_006147__006,char__queen,queen,1,train_ep_006147,6,False
utt__train_ep_006147__007,char__husband,husband,1,train_ep_006147,7,False
utt__train_ep_006147__009,char__king,king,1,train_ep_006147,9,True
utt__train_ep_006147__010,char__guards,guards,1,train_ep_006147,10,False
utt__train_ep_006147__010,char__brother,brother,1,train_ep_006147,10,False
utt__train_ep_006147__011,char__brother,brother,1,train_ep_006147,11,False
utt__train_ep_006147__013,char__husband,husband,1,train_ep_006147,13,False
utt__train_ep_006147__013,char__brother,brother,1,train_ep_006147,13,False
utt__train_ep_006161__000,char__lord,lord,1,train_ep_006161,0,False
utt__train_ep_006161__000,char__patron,patron,1,train_ep_006161,0,False
utt__train_ep_006161__002,char__lord,lord,1,train_ep_006161,2,False
utt__train_ep_006161__004,char__lord,lord,1,train_ep_006161,4,False
utt__train_ep_006161__006,char__farmer,farmer,1,train_ep_006161,6,False
utt__train_ep_006161__007,char__noble,noble,1,train_ep_006161,7,False
utt__train_ep_006161__008,char__lord,lord,1,train_ep_006161,8,False
utt__train_ep_006161__008,char__family,family,1,train_ep_006161,8,False
utt__train_ep_006161__009,char__man,man,1,train_ep_006161,9,False
utt__train_ep_006161__009,char__insects,insects,1,train_ep_006161,9,False
utt__train_ep_006161__010,char__king,king,1,train_ep_006161,10,True
utt__train_ep_006161__011,char__wife,wife,1,train_ep_006161,11,False
utt__train_ep_006161__011,char__family,family,1,train_ep_006161,11,False
utt__train_ep_006161__012,char__lord,lord,1,train_ep_006161,12,False
utt__train_ep_006161__012,char__wife,wife,2,train_ep_006161,12,False
utt__train_ep_006161__013,char__family,family,1,train_ep_006161,13,False
utt__train_ep_006161__013,char__character,character,1,train_ep_006161,13,False
utt__train_ep_006161__013,char__man,man,1,train_ep_006161,13,False
utt__train_ep_006166__006,char__faerie,faerie,1,train_ep_006166,6,False
utt__train_ep_006166__008,char__table,table,1,train_ep_006166,8,False
utt__train_ep_006166__009,char__man,man,1,train_ep_006166,9,False
utt__train_ep_006486__002,char__captain,captain,1,train_ep_006486,2,False
utt__train_ep_006486__005,char__father,father,1,train_ep_006486,5,False
utt__train_ep_006486__005,char__royal,royal,1,train_ep_006486,5,False
utt__train_ep_006486__005,char__hunter,hunter,1,train_ep_006486,5,False
utt__train_ep_006486__006,char__captain,captain,1,train_ep_006486,6,False
utt__train_ep_006486__006,char__king,king,1,train_ep_006486,6,True
utt__train_ep_006486__007,char__captain,captain,1,train_ep_006486,7,False
utt__train_ep_006486__009,char__gather,gather,1,train_ep_006486,9,False
utt__train_ep_006486__009,char__father,father,1,train_ep_006486,9,False
utt__train_ep_006486__009,char__child,child,1,train_ep_006486,9,False
utt__train_ep_006486__010,char__farmers,farmers,1,train_ep_006486,10,False
utt__train_ep_006486__011,char__boy,boy,1,train_ep_006486,11,False
utt__train_ep_006486__011,char__family,family,1,train_ep_006486,11,False
utt__train_ep_006486__011,char__friends,friends,1,train_ep_006486,11,False
utt__train_ep_006486__012,char__family,family,1,train_ep_006486,12,False
utt__train_ep_006486__013,char__captain,captain,1,train_ep_006486,13,False
utt__train_ep_006509__007,char__guards,guards,1,train_ep_006509,7,False
utt__train_ep_006518__001,char__villager,villager,1,train_ep_006518,1,False
utt__train_ep_006518__002,char__king_of,king of,1,train_ep_006518,2,False
utt__train_ep_006518__002,char__king,king,2,train_ep_006518,2,True
utt__train_ep_006518__003,char__no_one,no one,1,train_ep_006518,3,False
utt__train_ep_006518__005,char__royal,royal,1,train_ep_006518,5,False
utt__train_ep_006518__005,char__dogs,dogs,1,train_ep_006518,5,False
utt__train_ep_006518__007,char__royal,royal,1,train_ep_006518,7,False
utt__train_ep_006518__011,char__lord,lord,1,train_ep_006518,11,False
utt__train_ep_006518__011,char__potion,potion,1,train_ep_006518,11,False
utt__train_ep_006518__013,char__lord,lord,1,train_ep_006518,13,False
utt__train_ep_006519__004,char__no_one,no one,1,train_ep_006519,4,False
utt__train_ep_006519__007,char__guards,guards,1,train_ep_006519,7,False
utt__train_ep_006519__007,char__dogs,dogs,1,train_ep_006519,7,False
utt__train_ep_006519__012,char__wife,wife,1,train_ep_006519,12,False
utt__train_ep_006519__013,char__wife,wife,1,train_ep_006519,13,False
utt__train_ep_006534__001,char__scholar,scholar,1,train_ep_006534,1,False
utt__train_ep_006534__002,char__scholar,scholar,1,train_ep_006534,2,False
utt__train_ep_006534__010,char__guards,guards,1,train_ep_006534,10,False
utt__train_ep_006534__011,char__king,king,1,train_ep_006534,11,True
utt__train_ep_006534__013,char__king,king,1,train_ep_006534,13,True
utt__train_ep_006575__000,char__lord,lord,1,train_ep_006575,0,False
utt__train_ep_006575__000,char__merchant,merchant,1,train_ep_006575,0,False
utt__train_ep_006575__003,char__merchant,merchant,1,train_ep_006575,3,False
utt__train_ep_006575__004,char__village,village,1,train_ep_006575,4,False
utt__train_ep_006575__005,char__family,family,1,train_ep_006575,5,False
utt__train_ep_006603__001,char__fight,fight,1,train_ep_006603,1,False
utt__train_ep_006603__001,char__no_one,no one,1,train_ep_006603,1,False
utt__train_ep_006603__002,char__gather,gather,1,train_ep_006603,2,False
utt__train_ep_006603__002,char__wizards,wizards,1,train_ep_006603,2,False
utt__train_ep_006614__000,char__king,king,1,train_ep_006614,0,True
utt__train_ep_006614__001,char__merchant,merchant,1,train_ep_006614,1,False
utt__train_ep_006614__002,char__king,king,1,train_ep_006614,2,True
utt__train_ep_006614__003,char__others,others,1,train_ep_006614,3,False
utt__train_ep_006614__004,char__king,king,1,train_ep_006614,4,True
utt__train_ep_006614__005,char__dark_lord,dark lord,1,train_ep_006614,5,False
utt__train_ep_006614__005,char__lord,lord,1,train_ep_006614,5,False
utt__train_ep_006614__006,char__dark_lord,dark lord,2,train_ep_006614,6,False
utt__train_ep_006614__006,char__lord,lord,2,train_ep_006614,6,False
utt__train_ep_006614__006,char__queen,queen,1,train_ep_006614,6,False
utt__train_ep_006614__006,char__light,light,1,train_ep_006614,6,False
utt__train_ep_006614__009,char__goddess,goddess,1,train_ep_006614,9,False
utt__train_ep_006614__010,char__sacrifice,sacrifice,1,train_ep_006614,10,False
utt__train_ep_006614__010,char__others,others,1,train_ep_006614,10,False
utt__train_ep_006614__010,char__king,king,1,train_ep_006614,10,True
utt__train_ep_006614__012,char__king,king,1,train_ep_006614,12,True
utt__train_ep_006614__013,char__merchant,merchant,1,train_ep_006614,13,False
utt__train_ep_006614__013,char__brother,brother,2,train_ep_006614,13,False
utt__train_ep_006631__002,char__beast,beast,1,train_ep_006631,2,False
utt__train_ep_006631__005,char__royal,royal,1,train_ep_006631,5,False
utt__train_ep_006631__005,char__queen,queen,1,train_ep_006631,5,False
utt__train_ep_006631__006,char__maid,maid,1,train_ep_006631,6,False
utt__train_ep_006631__006,char__family,family,1,train_ep_006631,6,False
utt__train_ep_006633__000,char__rabbit,rabbit,1,train_ep_006633,0,False
utt__train_ep_006633__004,char__rabbit,rabbit,1,train_ep_006633,4,False
utt__train_ep_006633__004,char__guards,guards,1,train_ep_006633,4,False
utt__train_ep_006633__006,char__rabbit,rabbit,1,train_ep_006633,6,False
utt__train_ep_006633__008,char__rabbit,rabbit,1,train_ep_006633,8,False
utt__train_ep_006633__013,char__son,son,1,train_ep_006633,13,False
utt__train_ep_006638__001,char__people,people,1,train_ep_006638,1,False
utt__train_ep_006638__002,char__people,people,1,train_ep_006638,2,False
utt__train_ep_006638__004,char__queen,queen,1,train_ep_006638,4,False
utt__train_ep_006638__005,char__king,king,1,train_ep_006638,5,True
utt__train_ep_006638__006,char__king,king,1,train_ep_006638,6,True
utt__train_ep_006638__007,char__chambermaid,chambermaid,1,train_ep_006638,7,False
utt__train_ep_006638__008,char__maid,maid,1,train_ep_006638,8,False
utt__train_ep_006638__009,char__king,king,1,train_ep_006638,9,True
utt__train_ep_006638__010,char__people,people,1,train_ep_006638,10,False
utt__train_ep_006638__012,char__thing,thing,1,train_ep_006638,12,False
utt__train_ep_006696__001,char__people,people,1,train_ep_006696,1,False
utt__train_ep_006696__002,char__king,king,1,train_ep_006696,2,True
utt__train_ep_006837__000,char__king,king,1,train_ep_006837,0,True
utt__train_ep_006837__000,char__princess,princess,1,train_ep_006837,0,False
utt__train_ep_006837__004,char__princess,princess,1,train_ep_006837,4,False
utt__train_ep_006837__005,char__friend,friend,1,train_ep_006837,5,False
utt__train_ep_006837__012,char__king,king,1,train_ep_006837,12,True
utt__train_ep_006840__001,char__brother,brother,1,train_ep_006840,1,False
utt__train_ep_006840__007,char__brother,brother,1,train_ep_006840,7,False
utt__train_ep_006840__008,char__royalty,royalty,1,train_ep_006840,8,False
utt__train_ep_006840__008,char__people,people,1,train_ep_006840,8,False
utt__train_ep_006840__009,char__people,people,1,train_ep_006840,9,False
